#Angle [deg]        Force [N]   
      72.8 	 -402532.473297
      72.9 	 -401238.265208
      73.0 	 -399948.517121
      73.1 	 -398663.278232
      73.2 	 -397382.507092
      73.3 	 -396106.139588
      73.4 	 -394834.111610
      73.5 	 -393566.359047
      73.6 	 -392302.817786
      73.7 	 -391043.423717
      73.8 	 -389788.112729
      73.9 	 -388536.820710
      74.0 	 -387289.483549
      74.1 	 -386046.049131
      74.2 	 -384806.513333
      74.3 	 -383570.884027
      74.4 	 -382339.169085
      74.5 	 -381111.376381
      74.6 	 -379887.513787
      74.7 	 -378667.589175
      74.8 	 -377451.610419
      74.9 	 -376239.585391
      75.0 	 -375031.521963
      75.1 	 -373827.425696
      75.2 	 -372627.292898
      75.3 	 -371431.117566
      75.4 	 -370238.893694
      75.5 	 -369050.615279
      75.6 	 -367866.276316
      75.7 	 -366685.870801
      75.8 	 -365509.392731
      75.9 	 -364336.836100
      76.0 	 -363168.194905
      76.1 	 -362003.456468
      76.2 	 -360842.581420
      76.3 	 -359685.523719
      76.4 	 -358532.237321
      76.5 	 -357382.676184
      76.6 	 -356236.794265
      76.7 	 -355094.545522
      76.8 	 -353955.883913
      76.9 	 -352820.763394
      77.0 	 -351689.137923
      77.1 	 -350560.974011
      77.2 	 -349436.288385
      77.3 	 -348315.110324
      77.4 	 -347197.469109
      77.5 	 -346083.394021
      77.6 	 -344972.914339
      77.7 	 -343866.059344
      77.8 	 -342762.858315
      77.9 	 -341663.340534
      78.0 	 -340567.535280
      78.1 	 -339475.459777
      78.2 	 -338387.083026
      78.3 	 -337302.361969
      78.4 	 -336221.253551
      78.5 	 -335143.714715
      78.6 	 -334069.702404
      78.7 	 -332999.173563
      78.8 	 -331932.085134
      78.9 	 -330868.394062
      79.0 	 -329808.057290
      79.1 	 -328751.035400
      79.2 	 -327697.303522
      79.3 	 -326646.840426
      79.4 	 -325599.624881
      79.5 	 -324555.635656
      79.6 	 -323514.851520
      79.7 	 -322477.251241
      79.8 	 -321442.813589
      79.9 	 -320411.517334
      80.0 	 -319383.341243
      80.1 	 -318358.275757
      80.2 	 -317336.358000
      80.3 	 -316317.636769
      80.4 	 -315302.160857
      80.5 	 -314289.979060
      80.6 	 -313281.140174
      80.7 	 -312275.692994
      80.8 	 -311273.686315
      80.9 	 -310275.168933
      81.0 	 -309280.189643
      81.1 	 -308288.776442
      81.2 	 -307300.874127
      81.3 	 -306316.406700
      81.4 	 -305335.298160
      81.5 	 -304357.472508
      81.6 	 -303382.853742
      81.7 	 -302411.365864
      81.8 	 -301442.932874
      81.9 	 -300477.478770
      82.0 	 -299514.927554
      82.1 	 -298555.219534
      82.2 	 -297598.360259
      82.3 	 -296644.371586
      82.4 	 -295693.275372
      82.5 	 -294745.093475
      82.6 	 -293799.847751
      82.7 	 -292857.560058
      82.8 	 -291918.252254
      82.9 	 -290981.946196
      83.0 	 -290048.663740
      83.1 	 -289118.419654
      83.2 	 -288191.200343
      83.3 	 -287266.985121
      83.4 	 -286345.753302
      83.5 	 -285427.484201
      83.6 	 -284512.157131
      83.7 	 -283599.751408
      83.8 	 -282690.246344
      83.9 	 -281783.621256
      84.0 	 -280879.855456
      84.1 	 -279978.930396
      84.2 	 -279080.836074
      84.3 	 -278185.564626
      84.4 	 -277293.108187
      84.5 	 -276403.458892
      84.6 	 -275516.608875
      84.7 	 -274632.550273
      84.8 	 -273751.275220
      84.9 	 -272872.775851
      85.0 	 -271997.044303
      85.1 	 -271124.076918
      85.2 	 -270253.886879
      85.3 	 -269386.491578
      85.4 	 -268521.908405
      85.5 	 -267660.154751
      85.6 	 -266801.248009
      85.7 	 -265945.205568
      85.8 	 -265092.044820
      85.9 	 -264241.783157
      86.0 	 -263394.437969
      86.1 	 -262550.012947
      86.2 	 -261708.456979
      86.3 	 -260869.705250
      86.4 	 -260033.692948
      86.5 	 -259200.355258
      86.6 	 -258369.627368
      86.7 	 -257541.444464
      86.8 	 -256715.741732
      86.9 	 -255892.454359
      87.0 	 -255071.517532
      87.1 	 -254252.886105
      87.2 	 -253436.593609
      87.3 	 -252622.693243
      87.4 	 -251811.238206
      87.5 	 -251002.281695
      87.6 	 -250195.876911
      87.7 	 -249392.077052
      87.8 	 -248590.935317
      87.9 	 -247792.504905
      88.0 	 -246996.839014
      88.1 	 -246203.972180
      88.2 	 -245413.864283
      88.3 	 -244626.456540
      88.4 	 -243841.690169
      88.5 	 -243059.506385
      88.6 	 -242279.846407
      88.7 	 -241502.651450
      88.8 	 -240727.862732
      88.9 	 -239955.421470
      89.0 	 -239185.268881
      89.1 	 -238417.358559
      89.2 	 -237651.693612
      89.3 	 -236888.289524
      89.4 	 -236127.161782
      89.5 	 -235368.325870
      89.6 	 -234611.797274
      89.7 	 -233857.591478
      89.8 	 -233105.723969
      89.9 	 -232356.210230
      90.0 	 -231609.065747
      90.1 	 -230864.303600
      90.2 	 -230121.927245
      90.3 	 -229381.937730
      90.4 	 -228644.336106
      90.5 	 -227909.123423
      90.6 	 -227176.300731
      90.7 	 -226445.869078
      90.8 	 -225717.829516
      90.9 	 -224992.183094
      91.0 	 -224268.930862
      91.1 	 -223548.072222
      91.2 	 -222829.599993
      91.3 	 -222113.505346
      91.4 	 -221399.779451
      91.5 	 -220688.413478
      91.6 	 -219979.398600
